사업장명,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,입소정원,자격소유인원수,총인원수,정제지번주소,정제도로명주소,정제우편번호
동양상가아파트경로당,20081124,운영중,,,,,,20,0,0,대구광역시 동구 신천동,,
동호경로당,20090312,운영중,,,,,,85,0,0,대구광역시 동구 동호동,,
휴먼시아A5단지 경로당,20090409,운영중,,,,,,57,0,0,대구광역시 동구 율하동,,
율하휴먼시아5단지경로당,20090409,운영중,,,,,,48,0,0,대구광역시 동구 율하동 1302번지,,
대림경로당,19950116,운영중,,,,,,0,0,0,대구광역시 동구 대림동 35-1번지,,
숙천경로당,19890701,운영중,,,,,,82,0,0,대구광역시 동구 숙천동 195번지,,
롯데캐슬레전드경로당,20070904,운영중,,,,,,39,0,0,대구광역시 동구 신서동 755번지,,
내동경로당,19890701,운영중,,,,,,33,0,0,대구광역시 동구 내동 212-3번지,,
백안경로당,19890701,운영중,,,,,,148,0,0,대구광역시 동구 백안동 492번지,,
용수경로당,19900823,운영중,,,,,,46,0,0,대구광역시 동구 용수동 625-3번지,,
도학2동경로당(도장),20010103,운영중,,,,,,29,0,0,대구광역시 동구 도학동 527번지,,
지경경로당,20010628,운영중,,,,,,37,0,0,대구광역시 동구 능성동 42번지,,
송정1동경로당,20021202,운영중,,,,,,40,0,0,대구광역시 동구 송정동 275-2번지,,
지묘1동경로당,19960701,운영중,,,,,,31,0,0,대구광역시 동구 지묘동 513-5번지,,
팔공2차보성아파트경로당,19951215,운영중,,,,,,43,0,0,대구광역시 동구 지묘동 327번지,,
왕산우방아파트경로당,19980710,운영중,,,,,,22,0,0,대구광역시 동구 지묘동 337번지,,
화성명산아파트경로당,19950502,운영중,,,,,,46,0,0,대구광역시 동구 지묘동 500번지,,
방촌제5경로당,19980520,운영중,,,,,,53,0,0,대구광역시 동구 방촌동 862-5번지,,
내곡경로당,20071213,운영중,,,,,,21,0,26,대구광역시 동구 내곡동,,
보성아파트경로당,19890701,운영중,,,,,,32,0,0,대구광역시 동구 신암동 622번지,,
동서2차아파트경로당,19890908,운영중,,,,,,34,0,0,대구광역시 동구 신암동 31번지,,
청기와아파트경로당,19891106,운영중,,,,,,27,0,0,대구광역시 동구 신암동 1525번지,,
동신우방아파트경로당,19970115,운영중,,,,,,37,0,0,대구광역시 동구 신천동 633번지,,
우방푸른타운경로당,19970311,운영중,,,,,,44,0,0,대구광역시 동구 신천동 645-1번지,,
할머니신천아파트경로당,19890701,운영중,,,,,,0,0,0,대구광역시 동구 신천동 667-9번지 8 8동 15호,,
할아버지신천아파트경로당,19890701,운영중,,,,,,0,0,0,대구광역시 동구 신천동 667-9번지 10 10동 19호,,
송라경로당,19931110,운영중,,,,,,40,0,0,대구광역시 동구 신천동 1414번지,,
신천3동제2경로당,19890701,운영중,,,,,,39,0,0,대구광역시 동구 신천동 173-12번지,,
효목경로당,19951215,운영중,,,,,,36,0,0,대구광역시 동구 효목동 171-22번지,,
강산아파트경로당,19930227,운영중,,,,,,24,0,0,대구광역시 동구 지저동 786-2번지,,
공항경로당,19970617,운영중,,,,,,30,0,0,대구광역시 동구 지저동,,
제림햇빛촌아파트경로당,20070307,운영중,,,,,,23,0,0,대구광역시 동구 지저동 779-1번지,,
동촌화성타운아파트경로당,20020116,운영중,,,,,,25,0,0,대구광역시 동구 입석동 932-5번지,,
문화아파트경로당,19931013,운영중,,,,,,37,0,0,대구광역시 동구 검사동 1021번지,,
강변2차아파트경로당,19900814,운영중,,,,,,40,0,0,대구광역시 동구 방촌동 1113-8번지,,
방촌(경모당)경로당,19890701,운영중,,,,,,0,0,0,대구광역시 동구 방촌동 1084-313번지,,
보성강남아파트경로당,20071207,운영중,,,,,,46,0,0,대구광역시 동구 방촌동 1119-5번지,,
우방강촌2차경로당,19990327,운영중,,,,,,32,0,0,대구광역시 동구 방촌동 1119-100번지,,
방촌현대아파트경로당,19950116,운영중,,,,,,52,0,0,대구광역시 동구 방촌동 1119-1번지,,
월천경로당,19890701,운영중,,,,,,23,0,0,대구광역시 동구 부동 548-13번지,,
신덕경로당,20030605,운영중,,,,,,46,0,0,대구광역시 동구 신평동 41-16번지,,
모란1차아파트경로당,19890701,운영중,,,,,,20,0,0,대구광역시 동구 신기동 573번지,,
강변동서마을아파트경로당,20000525,운영중,,,,,,24,0,0,대구광역시 동구 용계동 강변동서마을,,
용계타운아파트경로당,20000923,운영중,,,,,,25,0,0,대구광역시 동구 용계동 728-1번지,,
금강진우금탑경로당,19990531,운영중,,,,,,28,0,0,대구광역시 동구 각산동 404-1번지,,
각산경로당,19891120,운영중,,,,,,0,0,0,대구광역시 동구 각산동 571번지,,
신서노인회경로당,19890308,운영중,,,,,,30,0,0,대구광역시 동구 신서동,,
진인2동경로당,20070119,운영중,,,,,,44,0,0,대구광역시 동구 진인동 563번지,,
신일해피트리경로당,20071030,운영중,,,,,,62,0,25,대구광역시 동구 신서동 513-1번지,,
불로경로당,19980711,운영중,,,,,,68,0,68,대구광역시 동구 불로동 617번지,,
불로제일경로당,19841020,운영중,,,,,,80,0,0,대구광역시 동구 불로동 1000-3번지,,
봉무경로당,20071127,운영중,,,,,,0,0,0,대구광역시 동구 봉무동 562-2번지,,
해서경로당,20071127,운영중,,,,,,71,0,0,대구광역시 동구 불로동 1148-8번지,,
에덴공항경로당,20071127,운영중,,,,,,35,0,0,대구광역시 동구 불로동 1160번지,,
불로우방경로당,19930601,운영중,,,,,,61,0,0,대구광역시 동구 불로동 959번지,,
강변타운경로당,19931203,운영중,,,,,,31,0,0,대구광역시 동구 불로동 1039번지,,
제림빌리지경로당,19981028,운영중,,,,,,45,0,0,대구광역시 동구 불로동 1021번지,,
청구새들아파트경로당,20001002,운영중,,,,,,50,0,0,대구광역시 동구 봉무동 245번지,,
새터,19980430,운영중,,,,,,0,0,0,대구광역시 동구 신암동 669번지,,
강남아파트경로당,19921228,운영중,,,,,,41,0,0,대구광역시 동구 신암동 483-3번지,,
영조아름다운나날1단지경로당,20040323,운영중,,,,,,28,0,20,대구광역시 동구 신서동 543번지,,
구암경로당,20040227,운영중,,,,,,36,0,0,대구광역시 동구 미대동 573-3번지,,
동서1차아파트할머니경로당,20050125,운영중,,,,,,36,0,1,대구광역시 동구 신암동 20번지,,
용호경로당,20051228,운영중,,,,,,60,0,1,대구광역시 동구 용계동 440-6번지,,
신암건영캐스빌경로당,20060503,운영중,,,,,,40,0,1,대구광역시 동구 신암동 194-1번지,,
방촌2차영남네오빌APT경로당,20060608,운영중,,,,,,27,0,1,대구광역시 동구 방촌동 1077-11번지,,
신암1동뜨란채APT경로당,20060626,운영중,,,,,,58,0,1,대구광역시 동구 신암동 766번지,,
에덴공항2차APT경로당,20060809,운영중,,,,,,37,0,1,대구광역시 동구 불로동 1155번지,,
무궁화아파트경로당,20060817,운영중,,,,,,43,0,1,대구광역시 동구 방촌동 1067-1번지,,
에스디아이프라임아파트경로당,20061123,운영중,,,,,,85,0,1,대구광역시 동구 신암동 251-1번지,,
대경넥스빌노인정,20031222,운영중,,,,,,22,0,1,대구광역시 동구 신서동 538-2번지,,
율암동 8통경로당,20031222,휴업 등,,,,,,25,0,1,대구광역시 동구 율암동 524-330번지,,
금사리하이빌 노인정,20031224,휴업 등,,,,,,38,0,1,대구광역시 동구 검사동 963-4번지,,
율암동 8통경로당,20031222,운영중,,,,,,25,0,1,대구광역시 동구 율암동 524-330번지,,
금사리하이빌경로당,20031224,운영중,,,,,,46,0,1,대구광역시 동구 검사동,,
대경넥스빌경로당,20031222,운영중,,,,,,46,0,1,대구광역시 동구 신서동 538-2번지,,
대암경로당,20020302,운영중,,,,,,33,0,1,대구광역시 동구 둔산동 667-10번지,,
동화해오름타운 노인정,20040113,휴업 등,,,,,,57,0,1,대구광역시 동구 신서동 538-1번지 204 204동,,
동화해오름타운경로당,20040113,운영중,,,,,,37,0,1,대구광역시 동구 신서동 538-1번지 204 204동,,
태왕매트로시티 노인정,20040220,운영중,,,,,,71,0,1,대구광역시 동구 효목동 337번지 202 202동,,
신천주공그린빌3단지 경로당,20040226,운영중,,,,,,27,0,1,대구광역시 동구 신천동 600-5번지 관리 관리동,,
영조아름다운나날1단지 노인정,20040319,운영중,,,,,,56,0,1,대구광역시 동구 신서동 543번지,,
영조아름다운나날3단지경로당,20040412,운영중,,,,,,38,0,1,대구광역시 동구 신서동 561번지,,
영조아름다운나날2단지 경로당,20040504,운영중,,,,,,41,0,1,대구광역시 동구 신서동 영조아름다운나날2단지,,
중부경로당,20040611,운영중,,,,,,73,0,1,대구광역시 동구 괴전동 133-4번지,,
상록아이투빌경로당,20041014,운영중,,,,,,37,0,1,대구광역시 동구 동호동 362번지,,
주공APT4단지 경로당,20041027,운영중,,,,,,24,0,1,대구광역시 동구 율하동 1021번지,,
진로이스트타운경로당,19990327,운영중,,,,,,42,0,1,대구광역시 동구 효목동 55번지,,
태왕그린힐즈APT경로당,19990210,운영중,,,,,,51,0,1,대구광역시 동구 지묘동 360번지,,
신천2주공APT경로당,19991101,운영중,,,,,,34,0,1,대구광역시 동구 신천동,,
진로아파트경로당,19990327,운영중,,,,,,0,0,20,대구광역시 동구 효목동 55번지,,
K-2 경로당,20000622,운영중,,,,,,45,0,1,대구광역시 동구 검사동 산 33-1번지,,
서호2경로당,20011121,운영중,,,,,,0,0,0,대구광역시 동구 서호동 200-23번지,,
강나루타운경로당,20010425,운영중,,,,,,48,0,1,대구광역시 동구 효목동 9번지,,
봉무청구새들마을아파트경로당,20010918,운영중,,,,,,53,0,1,대구광역시 동구 봉무동 245번지,,
영남네오빌APT경로당,20010111,운영중,,,,,,80,0,1,대구광역시 동구 방촌동 1050-71번지,,
신서그린빌경로당,20020523,운영중,,,,,,57,0,1,대구광역시 동구 신서동 823-7번지,,
팔공보성3차경로당,20020723,운영중,,,,,,42,0,0,대구광역시 동구 지묘동 824번지,,
부민스위트빌 노인정,20031113,휴업 등,,,,,,0,0,0,대구광역시 동구 지저동 711번지,,
부민스위트빌경로당,20031113,운영중,,,,,,37,0,1,대구광역시 동구 지저동 711번지,,
신암그린타운 노인정,20031210,휴업 등,,,,,,37,0,1,대구광역시 동구 신암동 461-1번지,,
신암그린타운경로당,20031210,운영중,,,,,,36,0,1,대구광역시 동구 신암동 461-1번지,,
동내1동경로당,19950116,운영중,,,,,,0,0,1,대구광역시 동구 동내동 340-6번지,,
신천4동제2경로당,19951222,운영중,,,,,,37,0,1,대구광역시 동구 신천동 444-2번지,,
도동제1경로당,19950303,운영중,,,,,,29,0,1,대구광역시 동구 도동 978-298번지,,
부동경로당,19951215,운영중,,,,,,51,0,1,대구광역시 동구 부동 70-1번지,,
방촌제3경로당,19950116,운영중,,,,,,60,0,1,대구광역시 동구 방촌동 903-22번지,,
신무경로당,19950502,운영중,,,,,,39,0,0,대구광역시 동구 신무동 690번지,,
천일맨션경로당,19950330,운영중,,,,,,37,0,0,대구광역시 동구 신기동 555번지,,
신암3동경로당,19951117,운영중,,,,,,43,0,0,대구광역시 동구 신암동 169-11번지,,
검사제1경로당,19960415,운영중,,,,,,53,0,1,대구광역시 동구 검사동 1027-22번지,,
진인1동경로당,19961118,운영중,,,,,,57,0,1,대구광역시 동구 진인동 293-3번지,,
율하경로당,19960701,운영중,,,,,,99,0,1,대구광역시 동구 율하동 152번지,,
안심효성타운APT경로당,19960415,운영중,,,,,,43,0,1,대구광역시 동구 각산동 383-1번지,,
도동제2경로당,19960701,운영중,,,,,,56,0,1,대구광역시 동구 도동,,
향산경로당,19971029,운영중,,,,,,53,0,1,대구광역시 동구 도동 508번지,,
화성아파트경로당,19970711,운영중,,,,,,20,0,1,대구광역시 동구 신기동 576-1번지,,
소목골경로당,19971119,운영중,,,,,,70,0,1,대구광역시 동구 효목동,,
소목골경로당,19971119,운영중,,,,,,29,0,1,대구광역시 동구 효목동 420-1번지,,
금강경로당,19980326,운영중,,,,,,92,0,1,대구광역시 동구 금강동 1166번지,,
안평경로당,19980430,운영중,,,,,,58,0,1,대구광역시 동구 신암동 786-8번지,,
우방강촌마을APT경로당,19980930,운영중,,,,,,33,0,1,대구광역시 동구 방촌동 1084-30번지,,
방촌우방맨션경로당,19980930,운영중,,,,,,40,0,1,대구광역시 동구 방촌동 1084-28번지,,
제림빌리지APT경로당,19980522,운영중,,,,,,28,0,1,대구광역시 동구 불로동 1021번지,,
신천LH경로당,19901208,운영중,,,,,,59,0,1,대구광역시 동구 신천동 556-1번지,,
용계1경로당,19900415,운영중,,,,,,78,0,0,대구광역시 동구 용계동,,
효일경로당,19900526,운영중,,,,,,42,0,0,대구광역시 동구 효목동 62-5번지,,
에덴경로당,19910522,운영중,,,,,,34,0,1,대구광역시 동구 도동 20-5번지,,
신천가람타운경로당,19980326,운영중,,,,,,83,0,1,대구광역시 동구 신천동 551-35번지,,
코스모스아파트경로당,19910711,운영중,,,,,,33,0,1,대구광역시 동구 신천동 499-1번지,,
모란3차APT경로당,19910723,운영중,,,,,,47,0,1,대구광역시 동구 신기동 557번지,,
동서1차아파트경로당,19910711,운영중,,,,,,30,0,1,대구광역시 동구 신암동 20번지,,
서원경로당,19920523,운영중,,,,,,36,0,1,대구광역시 동구 지묘동 1011-1번지,,
서호제2경로당,19920523,운영중,,,,,,51,0,1,대구광역시 동구 서호동 200-23번지,,
미곡경로당,19920523,운영중,,,,,,58,0,1,대구광역시 동구 미곡동 250번지,,
월천할머니경로당,19920905,운영중,,,,,,33,0,1,대구광역시 동구 부동 536-1번지,,
불로우방아파트경로당,19931011,운영중,,,,,,41,0,1,대구광역시 동구 불로동 959번지,,
제일경로당,19941026,운영중,,,,,,43,0,1,대구광역시 동구 신암동 630-87번지,,
팔공보성1차경로당,19941212,운영중,,,,,,39,0,1,대구광역시 동구 지묘동 215번지,,
신천3동제3경로당,19940617,운영중,,,,,,50,0,1,대구광역시 동구 신천동,,
송정2동경로당,19940203,운영중,,,,,,19,0,1,대구광역시 동구 송정동 523번지,,
경로회관경로당,19941212,운영중,,,,,,34,0,1,대구광역시 동구 신암동 136-240번지,,
중대1동경로당,19941223,운영중,,,,,,70,0,20,대구광역시 동구 중대동,,
지묘2동경로당,19940203,운영중,,,,,,49,0,50,대구광역시 동구 지묘동 818-1번지,,
덕곡경로당,19940203,운영중,,,,,,27,0,0,대구광역시 동구 덕곡동 산 65번지,,
신용2경로당,19940203,운영중,,,,,,36,0,0,대구광역시 동구 신용동 206번지,,
신일경로당,19950330,운영중,,,,,,43,0,0,대구광역시 동구 신천동 836-15번지,,
서호부인경로당,19951106,운영중,,,,,,0,0,1,대구광역시 동구 서호동 57번지,,
새마을경로당,19890701,운영중,,,,,,35,0,1,대구광역시 동구 효목동 631-1번지,,
명당경로당,19890701,운영중,,,,,,43,0,1,대구광역시 동구 부동 595-7번지,,
성동경로당,19890701,운영중,,,,,,53,0,1,대구광역시 동구 신암동,,
모란2차APT경로당,19890701,운영중,,,,,,25,0,1,대구광역시 동구 신기동 576번지 1 1동 101호,,
도학1동경로당,19890701,운영중,,,,,,48,0,1,대구광역시 동구 도학동 258-1번지,,
신용1동경로당,19890701,운영중,,,,,,50,0,1,대구광역시 동구 신용동 560-3번지,,
율암경로당,19890701,운영중,,,,,,74,0,1,대구광역시 동구 율암동 313-1번지,,
효목2동제일경로당,19890701,운영중,,,,,,24,0,1,대구광역시 동구 효목동 473-4번지,,
동원경로당,19890925,운영중,,,,,,22,0,1,대구광역시 동구 신기동 560번지,,
상동경로당,19890701,운영중,,,,,,67,0,1,대구광역시 동구 둔산동 221-3번지,,
율암할머니경로당,19890523,운영중,,,,,,40,0,1,대구광역시 동구 율암동 524-16번지,,
신기경로당,19890701,운영중,,,,,,103,0,1,대구광역시 동구 신기동 276-5번지,,
신천4동제1경로당,19890701,운영중,,,,,,21,0,1,대구광역시 동구 신천동 353-1번지,,
용계제2경로당,19890701,운영중,,,,,,41,0,1,대구광역시 동구 용계동 586-1번지,,
백자맨션경로당,19890929,운영중,,,,,,34,0,1,대구광역시 동구 용계동 422번지,,
신암2동경로당,19890701,운영중,,,,,,47,0,1,대구광역시 동구 신암동 489-11번지,,
불로제1경로당,19890701,운영중,,,,,,57,0,1,대구광역시 동구 불로동 1000-37번지,,
미대경로당,19890701,운영중,,,,,,47,0,0,대구광역시 동구 미대동 747-5번지,,
둔산경로당,19890701,운영중,,,,,,59,0,0,대구광역시 동구 둔산동 1011-1번지,,
중대2동경로당,19890701,운영중,,,,,,38,0,0,대구광역시 동구 중대동,,
신천아파트할머니경로당,19890701,운영중,,,,,,0,0,0,대구광역시 동구 신천동 667-9번지,,
강변1차아파트경로당,19890908,운영중,,,,,,0,0,0,대구광역시 동구 방촌동 1102-2번지,,
신천아파트할아버지경로당,19890701,운영중,,,,,,0,0,0,대구광역시 동구 신천동 667-9번지,,
신암5동경로당,19900415,운영중,,,,,,58,0,1,대구광역시 동구 신암동 128-32번지,,
매여경로당,19900415,운영중,,,,,,41,0,1,대구광역시 동구 매여동,,
서호할머니경로당,19900823,운영중,,,,,,38,0,1,대구광역시 동구 서호동,,
방촌제1경로당,19890701,운영중,,,,,,106,0,1,대구광역시 동구 방촌동,,
신암1경로당,19890701,운영중,,,,,,42,0,1,대구광역시 동구 신암동 669번지,,
회관경로당,19890701,운영중,,,,,,21,0,1,대구광역시 동구 효목동,,
팔공아파트경로당,19890701,운영중,,,,,,26,0,1,대구광역시 동구 지저동 757-5번지,,
금호정경로당,19890701,운영중,,,,,,36,0,1,대구광역시 동구 신암동 67번지,,
불로경로당,19890701,운영중,,,,,,77,0,1,대구광역시 동구 불로동 617-5번지,,
