22234331,쥬라기랜드어린이집,유아교육,대구광역시 북구 환성정길 31-9,128.593,35.9238
22235322,덕일어린이집,유아교육,대구광역시 수성구 청호로92길 26,128.643,35.8552
22237550,미키어린이집,유아교육,대구광역시 동구 동촌로45길 39,128.669,35.8833
22238608,꼬마숲어린이집,유아교육,대구광역시 동구 안심로 402,128.729,35.8677
22238791,그리네어린이집,유아교육,대구광역시 수성구 지산로 31,128.632,35.8243
22238807,새열린어린이집,유아교육,대구광역시 달서구 파도고개로 207,128.565,35.8576
22239473,우리어린이집,유아교육,대구광역시 동구 동촌로 132-19,128.656,35.8845
22240582,신당어린이집,유아교육,대구광역시 달서구 신당로 55,128.497,35.8539
22240833,파랑새어린이집놀이방,유아교육,대구광역시 동구 방천로7길 39,128.637,35.8961
22242351,고운별어린이집,유아교육,대구광역시 달서구 대명천로 101,128.547,35.839
22242374,장성어린이집,유아교육,대구광역시 달서구 성당로51길 56,128.571,35.856
22242390,신나는어린이집,유아교육,대구광역시 달서구 선원로 137,128.508,35.86
22246963,한사랑어린이집,유아교육,대구광역시 동구 율하동로17길 49,128.696,35.8685
22250773,아이꿈어린이집,유아교육,대구광역시 서구 평리로55길 24,128.554,35.8658
22251472,엘림어린이집,유아교육,대구광역시 북구 동변로 24,128.603,35.9162
22254177,비둘기어린이집,유아교육,대구광역시 중구 명륜로26안길 12,128.596,35.8591
22256419,백산어린이집,유아교육,대구광역시 달서구 성지로 75,128.52,35.8555
22258950,멘사영재교육원,유아교육,대구광역시 달서구 이곡공원로 32,128.511,35.855
22260677,청운어린이집,유아교육,대구광역시 달서구 용산로12길 51,128.534,35.8426
22261515,예림어린이집,유아교육,대구광역시 서구 고성로 35,128.572,35.8866
22274520,진로어린이집,유아교육,대구광역시 동구 아양로 218,128.636,35.8838
22277042,아이마루어린이집,유아교육,대구광역시 달서구 조암남로 132,128.518,35.819
22278213,영아전담보육시설보배어린이집,유아교육,대구광역시 서구 통학로 194-3,128.563,35.8775
22281718,한글나라어린이집,유아교육,대구광역시 달서구 야외음악당로9길 34,128.551,35.8412
22283980,한국예술어린이집,유아교육,대구광역시 동구 아양로39길 43,128.634,35.8895
22289966,나현어린이집,유아교육,대구광역시 중구 남산로13길 28,128.581,35.8618
22295015,보명어린이집,유아교육,대구광역시 수성구 무열로39길 16-14,128.645,35.8743
22299528,영남어린이집,유아교육,대구광역시 남구 현충로32길 5-9,128.58,35.8472
22299763,고운어린이집,유아교육,대구광역시 동구 효목로 58-5,128.641,35.8781
22303001,다람어린이집,유아교육,대구광역시 서구 평리로57길 48-1,128.554,35.8676
22305378,반야월어린이집,유아교육,대구광역시 동구 반야월북로12길 13-3,128.705,35.8766
22306279,천사어린이집,유아교육,대구광역시 동구 안심로22길 55,128.697,35.8639
22306946,혜원어린이집,유아교육,대구광역시 수성구 범안로 40,128.641,35.8171
22307154,새봄어린이집,유아교육,대구광역시 달서구 이곡서로7길 17,128.503,35.8532
22309746,죽전어린이집,유아교육,대구광역시 달서구 와룡로51길 56-12,128.534,35.8561
22311523,무열대어린이집,유아교육,대구광역시 수성구 국채보상로 1019,128.641,35.8674
22311682,조은어린이집,유아교육,대구광역시 달서구 당산로45길 95,128.542,35.8554
22313179,캐슬어린이집,유아교육,대구광역시 달서구 장산남로 33,128.526,35.85
22313869,로뎀어린이집,유아교육,대구광역시 달서구 와룡로45길 36-15,128.535,35.8539
22315347,전석어린이집,유아교육,대구광역시 달서구 신당로 56,128.499,35.8523
22323398,종이나라어린이집,유아교육,대구광역시 달서구 와룡로57길 48-5,128.534,35.8584
22325463,썸머힐어린이집,유아교육,대구광역시 동구 반야월북로27길 7-1,128.712,35.8737
22326088,황소나무어린이집,유아교육,대구광역시 서구 서대구로6길 31,128.561,35.8613
22326206,새한별어린이집,유아교육,대구광역시 동구 경안로105길 53,128.711,35.8699
22329574,은송어린이집,유아교육,대구광역시 달서구 송현동1길 65-1,128.548,35.8281
22331615,가람어린이집,유아교육,대구광역시 달서구 한실로 135,128.541,35.8067
22333492,하늘성어린이집,유아교육,대구광역시 북구 동천로 97,128.559,35.9417
22341137,통곡모유육아상담실,유아교육,대구광역시 수성구 수성로 192,128.613,35.8425
22341671,키즈드림어린이집,유아교육,대구광역시 달서구 조암남로14길 13,128.525,35.8214
22345322,소망어린이집,유아교육,대구광역시 달성군 현풍면 현풍중앙로14길 21,128.446,35.6951
22345704,키즈월드어린이집,유아교육,대구광역시 달서구 달서대로 41,128.511,35.8135
22346631,소망어린이집,유아교육,대구광역시 북구 관음중앙로22길 8-21,128.546,35.9421
22347265,효성새마을유아원,유아교육,대구광역시 북구 고촌길 157-3,128.592,35.9127
22351831,강북어린이집,유아교육,대구광역시 북구 동호안길 38,128.557,35.9641
22363251,수성대학교부설리오바어린이집,유아교육,대구광역시 수성구 달구벌대로528길 15,128.65,35.8553
22363275,용산어린이집,유아교육,대구광역시 달서구 용산서로 9,128.529,35.8562
22365286,칼비테조기교육원,유아교육,대구광역시 북구 학정로 440,128.564,35.9438
22366074,한빛어린이집,유아교육,대구광역시 북구 팔거천동로4길 41-13,128.555,35.9276
22367136,사랑어린이집,유아교육,대구광역시 북구 칠곡중앙대로126길 3,128.554,35.9511
22375699,온누리자이어린이집,유아교육,대구광역시 달서구 조암남로10길 21,128.526,35.8218
22380056,강산어린이집,유아교육,대구광역시 달서구 도원로 45,128.536,35.8055
22381483,대구법원어린이집,유아교육,대구광역시 수성구 세진로 26,128.639,35.8616
22381616,청구어린이집,유아교육,대구광역시 북구 매천로2길 19,128.544,35.8982
22382284,녹원어린이집,유아교육,대구광역시 달성군 다사읍 다사로 82-4,128.459,35.8675
22382828,아띠어린이집,유아교육,대구광역시 북구 학정동로 7,128.565,35.9445
22388740,디딤어린이집,유아교육,대구광역시 북구 구암로60길 46-13,128.57,35.9394
22388793,신나라어린이집,유아교육,대구광역시 북구 태전로1길 9,128.545,35.9204
22391020,작은나라어린이집,유아교육,대구광역시 달서구 진천로3길 85-11,128.521,35.8098
22396270,대자연어린이집,유아교육,대구광역시 달서구 앞산순환로55길 46,128.556,35.8284
22397650,영재어린이집,유아교육,대구광역시 달성군 현풍면 현풍중앙로14길 34,128.447,35.695
22397664,천사어린이집,유아교육,대구광역시 북구 동천로 155,128.559,35.945
22398724,꿈땅어린이집,유아교육,대구광역시 달성군 화원읍 비슬로512길 20-7,128.496,35.8024
22399086,백합어린이집,유아교육,대구광역시 달성군 논공읍 사촌길 7,128.437,35.7286
22399088,참사랑어린이집,유아교육,대구광역시 달성군 다사읍 서재로30길 7,128.497,35.8777
22401113,동화I-WISH어린이집,유아교육,대구광역시 달성군 다사읍 대실역북로 55,128.466,35.8619
